institute_num,semester,course_name,studyyear,course_name_tomatch,matched_name,matched_name_full,matched_id,matched_dist
2200,F18,Public Finance,17/18,Public Finance, Public Finance, Public Finance,AØKA08035U ,1
2200,F18,Regnskabsanalyse Og Aktievurdering,17/18,Regnskabsanalyse Og Aktievurdering, Regnskabsanalyse og aktievurdering , Regnskabsanalyse og aktievurdering (F),AØKA08073U ,2
2200,F18,Skatteret,17/18,Skatteret, Skatteret , Skatteret (F),AØKA08075U ,2
2200,F18,Samfundsbeskrivelse A (Undervisning),17/18,Samfundsbeskrivelse A , Samfundsbeskrivelse A, Samfundsbeskrivelse A,AØKB08003U ,2
2200,F18,Seminar: Advanced Microeconometrics,17/18, Advanced Microeconometrics, Advanced Microeconometrics, Advanced Microeconometrics,AØKA08084U ,0
2200,F18,Seminar: Danmark Og Bankunionen,17/18, Danmark Og Bankunionen, Danmark og Bankunionen , Seminar: Danmark og Bankunionen (F),AØKK08343U ,1
2200,F18,Seminar: Development Economics And Microeconometrics,17/18, Development Economics And Microeconometrics, Development Economics and Microeconometrics, Seminar: Development Economics and Microeconometrics,AØKK08072U ,0
2200,F18,Seminar: Energy Economics,17/18, Energy Economics, Energy Economics, Seminar: Energy Economics,AØKK08318U ,0
2200,F18,Seminar: Leadership And Project Management,17/18, Leadership And Project Management, Leadership and Project Management, Seminar: Leadership and Project Management,AØKK08124U ,0
2200,F18,Seminar: Urban Economics,17/18, Urban Economics, Urban Economics, Seminar: Urban Economics,AØKK08355U ,0
2200,F18,Seminar: Strategisk Ledelse,17/18, Strategisk Ledelse, Strategisk Ledelse, Seminar: Strategisk Ledelse,AØKK08347U ,0
2200,F18,Seminar: Strategic Management,17/18, Strategic Management, Strategic Management, Strategic Management,AØKA08101U ,0
2200,F18,Topics In Social Data Science,17/18,Topics In Social Data Science, Topics in Social Data Science, Topics in Social Data Science,AØKK08371U ,1
2200,B5-5f17,Lineære Modeller,17/18,Lineære Modeller, Lineære modeller , Lineære modeller inkl sommerskole 2018,AØKA08189U ,2
2200,B5-5f17,Behavioral Experimental Economics,17/18,Behavioral Experimental Economics, Behavioral and Experimental Economics, Summerschool 2018: Behavioral and Experimental Economics,AØKA08107U ,5
2200,B5-5f17,Datamatik 1,17/18,Datamatik 1, Datamatik 1, Datamatik 1,AØKA08013U ,1
2200,B5-5f17,Financial Econometrics B,17/18,Financial Econometrics B, Financial Econometrics A , Financial Econometrics A (F),AØKA08216U ,3
2200,F18,Ict-Applied,17/18,Ict-Applied, ICT-Applied, ICT-Applied,AØKA08161U ,1
2200,F18,Datamatik 1,17/18,Datamatik 1, Datamatik 1, Datamatik 1,AØKA08013U ,1
2200,E17,Samfundsbeskrivelse A (Undervisning),17/18,Samfundsbeskrivelse A , Samfundsbeskrivelse A, Samfundsbeskrivelse A,AØKB08003U ,2
2200,E17,The Psychology Of Choice - Experimental Theory And Methods,17/18,The Psychology Of Choice - Experimental Theory And Methods, The Psychology of Choice - Experimental Theory and Methods, The Psychology of Choice - Experimental Theory and Methods,AØKK08117U ,1
2200,E17,The Danish Welfare Model,17/18,The Danish Welfare Model, Mechanism design , Mechanism design CANCELLED,AØKK08201U ,16
2200,E17,Telecommunications Economics,17/18,Telecommunications Economics, Telecommunications Economics, Telecommunications Economics,AØKA08080U ,1
2200,E17,Strategic Management,17/18,Strategic Management, Strategic Management, Strategic Management,AØKA08101U ,1
2200,E17,Science Of Behavior Change (English),17/18,Science Of Behavior Change , Science of behavior change, Science of behavior change,AØKA08218U ,2
2200,E17,Multivariat Analyse Og Kategoriserede Data,17/18,Multivariat Analyse Og Kategoriserede Data, Multivariat analyse og kategoriserede data, Multivariat analyse og kategoriserede data,AØKA08070U ,1
2200,E17,Lineære Modeller,17/18,Lineære Modeller, Lineære modeller , Lineære modeller inkl sommerskole 2018,AØKA08189U ,2
2200,E17,"Economics Of The Environment, Natural Resources And Climate Change",17/18,"Economics Of The Environment, Natural Resources And Climate Change"," Economics of the Environment, Natural Resources and Climate Change "," Economics of the Environment, Natural Resources and Climate Change (Instead of Miljø-, ressource- og klimaøkonomi)",AØKA08227U ,2
2200,E17,Ict-Applied,17/18,Ict-Applied, ICT-Applied, ICT-Applied,AØKA08161U ,1
2200,E17,Health Economics,17/18,Health Economics, Health Economics, Health Economics,AØKA08079U ,1
2200,E17,Game Theory,17/18,Game Theory, Game Theory , Game Theory (F),AØKA08076U ,2
2200,E17,Financial Markets (Class),17/18,Financial Markets , Financial Markets , Financial Markets (F),AØKA08212U ,1
2200,E17,Financial Econometrics A,17/18,Financial Econometrics A, Financial Econometrics A , Financial Econometrics A (F),AØKA08216U ,2
2200,E17,Family Economics,17/18,Family Economics, Family Economics, Family Economics,AØKK08097U ,1
2200,E17,Economics Of The European Union,17/18,Economics Of The European Union, Economics of the European Union , Economics of the European Union (EU),AØKA08081U ,2
2200,E17,Dynamiske Modeller (Undervisning),17/18,Dynamiske Modeller , Dynamiske Modeller , Dynamiske Modeller inkl sommerskole 2018,AØKA08191U ,1
2200,E17,Demography (Class),17/18,Demography , Demography, Demography,AØKA08197U ,2
2200,E17,Datamatik 1,17/18,Datamatik 1, Datamatik 1, Datamatik 1,AØKA08013U ,1
2200,E17,Corporate Finance Theory,17/18,Corporate Finance Theory, Corporate Finance Theory , Corporate Finance Theory (F),AØKK08202U ,2
2200,E17,Corporate Finance And Incentives,17/18,Corporate Finance And Incentives, Corporate Finance and Incentives , Corporate Finance and Incentives (F),AØKA08012U ,2
2200,E17,Contract Theory,17/18,Contract Theory, Contract Theory, Contract Theory,AØKA08055U ,1
2200,E17,Behavioral Finance 7½ Ects,17/18,Behavioral Finance 7½ , Behavioral Finance , Behavioral Finance (F),AØKA08166U ,4
2200,E17,Anvendte Generelle Ligevægtsmodeller,17/18,Anvendte Generelle Ligevægtsmodeller, Anvendte generelle ligevægtsmodeller 7½ , Anvendte generelle ligevægtsmodeller 7½ ECTS,AØKA08051U ,5
2200,E17,Advanced Microeconometrics,17/18,Advanced Microeconometrics, Advanced Microeconometrics, Advanced Microeconometrics,AØKA08084U ,1
2200,E17,Advanced International Trade,17/18,Advanced International Trade, Advanced International Trade, Advanced International Trade,AØKK08214U ,1
2200,E17,Advanced Development Economics - Macro Aspects,17/18,Advanced Development Economics - Macro Asp, Advanced Development Economics - Macro Asp, Advanced Development Economics - Macro Aspects,AØKA08087U ,1
2200,E17,Adv. Dev. Ec. : Applied Macroeconomics And Policy Analysis,17/18, Applied Macroeconomics And Policy Analysis, Applied Macroeconomic and Policy Analysis, Advanced Development Economics: Applied Macroeconomic and Policy Analysis,AØKK08198U ,1
2200,E17,Microeconomics Iii,17/18,Microeconomics Iii, Microeconomics III, Microeconomics III,AØKA08005U ,1
2200,E17,Macroeconomics Iii,17/18,Macroeconomics Iii, Macroeconomics III, Macroeconomics III,AØKA08006U ,1
2200,E17,Econometrics Ii (Econometrics C),17/18,Econometrics Ii , Econometrics II, Econometrics II,AØKA08007U ,2
2200,E17,Økonomisk Historie,17/18,Økonomisk Historie, Økonomisk historie, Økonomisk historie,AØKA08002U ,1
2200,E17,Økonometri I,17/18,Økonometri I, Økonometri I, Økonometri I,AØKB08020U ,1
2200,E17,Mikroøkonomi Ii,17/18,Mikroøkonomi Ii, Mikroøkonomi II, Mikroøkonomi II,AØKB08016U ,1
2200,E17,Makroøkonomi Ii,17/18,Makroøkonomi Ii, Makroøkonomi II, Makroøkonomi II,AØKB08018U ,1
2200,E17,Sandsynlighedsteori Og Statistik,17/18,Sandsynlighedsteori Og Statistik, Sandsynlighedsteori og statistik, Sandsynlighedsteori og statistik,AØKB08019U ,1
2200,E17,Mikroøkonomi I,17/18,Mikroøkonomi I, Mikroøkonomi I, Mikroøkonomi I,AØKB08015U ,1
2200,E17,Makroøkonomi I,17/18,Makroøkonomi I, Makroøkonomi I, Makroøkonomi I,AØKB08017U ,1
2200,E17,Økonomiske Principper B (Undervisning),17/18,Økonomiske Principper B , Økonomiske principper B, Økonomiske principper B,AØKB08002U ,2
2200,E17,Samfundsbeskrivelse B (Undervisning),17/18,Samfundsbeskrivelse B , Samfundsbeskrivelse B, Samfundsbeskrivelse B,AØKB08004U ,2
2200,E17,Matematik B (Undervisning),17/18,Matematik B , Matematik B, Matematik B,AØKB08007U ,2
2200,E17,Erhvervsøkonomi (Undervisning),17/18,Erhvervsøkonomi , Erhvervsøkonomi, Erhvervsøkonomi,AØKB08005U ,2
2200,E17,Økonomiske Principper A (Undervisning),17/18,Økonomiske Principper A , Økonomiske principper A, Økonomiske principper A,AØKB08001U ,2
2200,E17,Årsregnskab Og Regnskabsanalyse,17/18,Årsregnskab Og Regnskabsanalyse, Årsregnskab og regnskabsanalyse, Årsregnskab og regnskabsanalyse,AØKA08036U ,1
2200,E17,Matematik A (Undervisning),17/18,Matematik A , Matematik A, Matematik A,AØKB08006U ,2
2200,B5-5f18,Videregående Statistik,17/18,Videregående Statistik, Videregående statistik, Summerschool 2018: Videregående statistik,AØKA08178U ,1
2200,B5-5f17,Social Data Science,17/18,Social Data Science, Social Data Science, Summerschool 2018: Social Data Science,AØKK08216U ,1
2200,B5-5f17,Tax Policy,17/18,Tax Policy, Monetary Policy , Monetary Policy (F),AØKA08221U ,8
2200,B5-5f17,Applied Economics,17/18,Applied Economics, Family Economics, Family Economics,AØKK08097U ,6
2200,F18,Seminar: Monte Carlo Metoder I Økonometri Og Finansiering,17/18, Monte Carlo Metoder I Økonometri Og Finansiering, Monte Carlo metoder i økonometri og finansiering , Seminar: Monte Carlo metoder i økonometri og finansiering (F),AØKK08374U ,1
2300,E17,International Politik 1.,17/18,International Politik 1., International Politik 1, International Politik 1,ASTB17001U ,2
2300,E17,Dansk Og Komparativ Politik 1,17/18,Dansk Og Komparativ Politik 1, Dansk og komparativ politik 1, Dansk og komparativ politik 1,ASTB17002U ,1
2300,E17,Introduktion Til Politologiske Problemstillinger.,17/18,Introduktion Til Politologiske Problemstillinger., Introduktion til politologiske problemstillinger, Introduktion til politologiske problemstillinger,ASTB17003U ,2
2300,E17,Politisk Teori 1.,17/18,Politisk Teori 1., Politisk teori 1, Politisk teori 1,ASTB17004U ,2
2300,E17,Videnskabsteori Og Metodologi.,17/18,Videnskabsteori Og Metodologi., Videnskabsteori og Metodologi, Videnskabsteori og Metodologi,ASTB17005U ,2
2300,E17,Democratisation.,17/18,Democratisation., Democratisation, SEMINAR: Democratisation,ASTK15486U ,2
2300,E17,"Geopolitics, Democracy Promotion, Or Cultural Identity?",17/18,"Geopolitics, Democracy Promotion, Or Cultural Identity?", The politics of International Trade, COURSE: The politics of International Trade,ASTK15724U ,35
2300,E17,"Diskursanalyse, Konflikter Og International Politisk Teori",17/18,"Diskursanalyse, Konflikter Og International Politisk Teori"," Diskursanalyse, konflikter og International Politik Teori"," SEMINAR: Diskursanalyse, konflikter og International Politik Teori",ASTK15488U ,2
2300,E17,Re-Orientationg International Relations: Asian Perspectives On World Politics.,17/18, Asian Perspectives On World Politics., Asian Perspectives on World Politics, SEMINAR: Re-Orienting International Relations: Asian Perspectives on World Politics,ASTK15490U ,1
2300,E17,Climate Science And Politics.,17/18,Climate Science And Politics., African politics, COURSE: African politics,ASTK15449U ,15
2300,E17,The Tools Of Government Revisited: Policy Design And Instrumentation In The Information Age.,17/18, Policy Design And Instrumentation In The Information Age., Public policy design and instrumentation in the information age, CANCELLED - COURSE: Power tools: Public policy design and instrumentation in the information age,ASTK15727U ,8
2300,E17,Impact Evaluation: Estimating The Causal Effects Of Policies And Programs,17/18, Estimating The Causal Eff Of Policies And Programs, Estimating the Causal Eff of Policies and Programs, SEMINAR: Impact Evaluation: Estimating the Causal Effects of Policies and Programs,ASTK15494U ,0
2300,E17,Nye Aktører I Politik.,17/18,Nye Aktører I Politik., Nye aktører i politik, SEMINAR: Nye aktører i politik,ASTK15495U ,2
2300,E17,Disinformation And Propaganda On Social Media.,17/18,Disinformation And Propaganda On Social Media., Propaganda and Disinformation on Social Media, SEMINAR: Propaganda and Disinformation on Social Media,ASTK15496U ,27
2300,E17,Budgetter Og Regnskaber For Virksomheder Og Offentlige Myndigheder.,17/18,Budgetter Og Regnskaber For Virksomheder Og Offentlige Myndigheder., Budgetter og regnskaber for virksomheder og offentlige myndigheder, UDBUD: Budgetter og regnskaber for virksomheder og offentlige myndigheder,ASTK15438U ,2
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,17/18,Xi Jinping´S Anti-Corruption Campaign In China., Xi Jinping’s anti-corruption campaign in China, COURSE: Xi Jinping’s anti-corruption campaign in China,ASTK15714U ,3
2300,E17,Eu Social Policies And The Welfare States,17/18,Eu Social Policies And The Welfare States, EU social policies and the welfare states, COURSE: EU social policies and the welfare states,ASTK15715U ,1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,17/18, Emerging Regional Dynamics In The Digital Age., Emerging Regional dynamics in the Digital Age, COURSE: New Media and Politics in the Middle East: Emerging Regional dynamics in the Digital Age,ASTK15717U ,1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,17/18, Fra Globalt Til Lokalt Niveau., Fra globalt til lokalt niveau, UDBUD: Klimapolitik: Fra globalt til lokalt niveau,ASTK15718U ,1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",17/18," Theories, Methods And Culture."," Theories, methods and culture"," COURSE: Peacebuilding: Theories, methods and culture",ASTK15719U ,1
2300,E17,Introduction To Political Psychology.,17/18,Introduction To Political Psychology., Introduction to Political Psychology, COURSE: Introduction to Political Psychology,ASTK15720U ,2
2300,E17,Security Studies And Strategy,17/18,Security Studies And Strategy, Security Studies and Strategy, Security Studies and Strategy,ASRK14000U ,1
2300,E17,Political Risk Analysis,17/18,Political Risk Analysis, Political Risk Analysis, Political Risk Analysis,ASRK14001U ,1
2300,E17,Security Risk Management,17/18,Security Risk Management, Security Risk Management, Security Risk Management,ASRK14002U ,1
2300,E17,Knowledge Production And Evaluation,17/18,Knowledge Production And Evaluation, Knowledge Production and Evaluation, Knowledge Production and Evaluation,ASRK14003U ,1
2300,E17,Intelligence,17/18,Intelligence, Intelligence, Intelligence,ASRK14005U ,1
2300,E17,Transformations Of The Public Private Divide,17/18,Transformations Of The Public Private Divide, Transformation of the Public-Private divide, Transformation of the Public-Private divide,ASRK14006U ,3
2300,F18,Organizational Management And Leadership.,17/18,Organizational Management And Leadership.," Organisation, Management and Leadership"," SRM: Organisation, Management and Leadership",ASRK14010U ,5
2300,E17,Specialeseminar,17/18,Specialeseminar, Sociologi , Sociologi (2012-studieordningen),ASTB12002U ,11
2300,F18,"Folketing, Minister Og Forvaltning.",17/18,"Folketing, Minister Og Forvaltning."," Folketing, Minister og Forvaltning"," SEMINAR: Folketing, Minister og Forvaltning",ASTK15643U ,2
2300,F18,Dansk Udenrigspolitik Efter Den Kolde Krig - Teori Og Empiri,17/18,Dansk Udenrigspolitik Efter Den Kolde Krig - Teori Og Empiri, Dansk udenrigspolitik efter den kolde krig - teori og empiri, SEMINAR: Dansk udenrigspolitik efter den kolde krig - teori og empiri,ASTK15684U ,1
2300,F18,Skriftlig Og Digital Formidling,17/18,Skriftlig Og Digital Formidling, Skriftlig og digital formidling, SEMINAR: Skriftlig og digital formidling,ASTK15686U ,1
2300,F18,Projektledelse I Organisationer,17/18,Projektledelse I Organisationer, Projektledelse i organisationer, SEMINAR: Projektledelse i organisationer,ASTK15691U ,1
2300,F18,European Union As Global Actor,17/18,European Union As Global Actor, European Union as Global Actor, COURSE: European Union as Global Actor,ASTK15672U ,1
2300,F18,Securitization Theory: Debates And Doings.,17/18, Debates And Doings., Debates and Doings, SEMINAR: Securitization Theory: Debates and Doings,ASTK15497U ,1
2300,F18,Digital Methods.,17/18,Digital Methods., Metode 2, Metode 2,ASTB05009U ,11
2300,F18,Politisk Rådgivning Og Kommunikation.,17/18,Politisk Rådgivning Og Kommunikation., Politisk rådgivning og kommunikation, SEMINAR: Politisk rådgivning og kommunikation,ASTK15500U ,2
2300,F18,Jean Monnet: The European Union As An International Actor.,17/18, The European Union As An International Actor., The EU as an International Actor, Jean Monnet: The EU as an International Actor,ASTK15462U ,13
2300,F18,"Finanspolitik Og Den Offentlige Sektor. Fokus På Teori Og Praksis I Danmark, Dvs. Stat, Regioner Og Kommuner.",17/18,"Finanspolitik Og Den Offentlige Sektor. Fokus På Teori Og Praksis I Danmark, Dvs. Stat, Regioner Og Kommuner."," Finanspolitik og den offentlige sektor. Hovedfokus på teori og praksis i Danmark, dvs. stat, regioner og kommuner"," UDBUD: Finanspolitik og den offentlige sektor. Hovedfokus på teori og praksis i Danmark, dvs. stat, regioner og kommuner",ASTK15406U ,7
2300,F18,I Slotsholmens Maskinrum: Økonomiske Perspektiver På Policy-Design I Den Danske Velfærdsstat.,17/18, Økonomiske Perspektiver På Policy-Design I Den Danske Velfærdsstat., Økonomiske perspektiver på policy-design i den danske velfærdsstat., SEMINAR: I Slotsholmens maskinrum: : Økonomiske perspektiver på policy-design i den danske velfærdsstat.,ASTK15690U ,0
2300,F18,"Det Finansielle System - Funktion, Krise Og Regulering",17/18,"Det Finansielle System - Funktion, Krise Og Regulering"," Det finansielle system – Funktion, krise og re-gulering"," UDBUD: Det finansielle system – Funktion, krise og re-gulering",ASTK15468U ,3
2300,F18,Budgetlægning Og Økonomistyring I Staten,17/18,Budgetlægning Og Økonomistyring I Staten, Budgetlægning og økonomistyring i staten, UDBUD: Budgetlægning og økonomistyring i staten,ASTK15336U ,1
2300,F18,`Os Og Dem`- Indvandrings- Og Integrationspolitik I Vesteuropa.,17/18,`Os Og Dem`- Indvandrings- Og Integrationspolitik I Vesteuropa.," ""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa"," UDBUD: ""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",ASTK15435U ,6
2300,F18,An American Perspective On Political Campaigns,17/18,An American Perspective On Political Campaigns, An American Perspective on Political Campaigns, COURSE: An American Perspective on Political Campaigns,ASTK15472U ,1
2300,F18,The Politics Of Global Finance,17/18,The Politics Of Global Finance, The Politics of Global Finance, COURSE: The Politics of Global Finance,ASTK15465U ,1
2300,F18,Sex And Money: Gender In The Global Political Economy.,17/18, Gender In The Global Political Economy., Gender in the global political economy, COURSE: Sex and Money: Gender in the global political economy,ASTK15430U ,1
2300,F18,Chinese Foreign Policy,17/18,Chinese Foreign Policy, Chinese Foreign Policy, COURSE: Chinese Foreign Policy,ASTK15478U ,1
2300,F18,Theories And Issues In International Political Economy,17/18,Theories And Issues In International Political Economy, Theories and Issues in International Political Economy, Theories and Issues in International Political Economy,ASTK15475U ,1
2300,F18,The Politics Of International Trade.,17/18,The Politics Of International Trade., The politics of International Trade, COURSE: The politics of International Trade,ASTK15724U ,2
2300,F18,Køn Og Politik,17/18,Køn Og Politik, Køn og politik, UDBUD: Køn og politik,ASTK15725U ,1
2300,F18,Soft Law Governance In Eu And China.,17/18,Soft Law Governance In Eu And China., Soft Law Governance in EU and China, COURSE: Soft Law Governance in EU and China,ASTK15726U ,2
2300,F18,Aktuel Russisk Udenrigspolitik.,17/18,Aktuel Russisk Udenrigspolitik., Aktuel russisk udenrigspolitik, UDBUD: Aktuel russisk udenrigspolitik,ASTK15728U ,2
2300,F18,The Political Economy Of European Integration.,17/18,The Political Economy Of European Integration., The political economy of European Integration, COURSE: The political economy of European Integration,ASTK15730U ,2
2300,F18,Power And Critique In The Anthropocene.,17/18,Power And Critique In The Anthropocene., Power and Critique in the Anthropocene, COURSE: Power and Critique in the Anthropocene,ASTK15731U ,2
2300,F18,"Democracy Between Populism, Technocracy, And Compromise.",17/18,"Democracy Between Populism, Technocracy, And Compromise."," Democracy between populism, technocracy, and compromise"," COURSE: Democracy between populism, technocracy, and compromise",ASTK15732U ,2
2300,F18,Trump Og Teorierne - Amerikansk Udenrigspolitik I En Ny Situation.,17/18,Trump Og Teorierne - Amerikansk Udenrigspolitik I En Ny Situation., Trump og teorierne - amerikansk udenrigspolitik i en ny situation, UDBUD: Trump og teorierne - amerikansk udenrigspolitik i en ny situation,ASTK15734U ,2
2300,F18,Health Policy In A Comparative Perspective,17/18,Health Policy In A Comparative Perspective, Health Policy in a comparative perspective, COURSE: Health Policy in a comparative perspective,ASTK15735U ,1
2300,F18,Kollektive Valg: Afstemningsteori Og Valgmetoder,17/18, Afstemningsteori Og Valgmetoder, Afstemningsteori og valgmetoder, UDBUD: Kollektive valg: Afstemningsteori og valgmetoder,ASTK15736U ,0
2300,F18,"Pligter Og Praksis, Den Moderne Embedsmands Roller.",17/18,"Pligter Og Praksis, Den Moderne Embedsmands Roller."," Pligter og praksis, den moderne embedsmands roller"," UDBUD: Pligter og praksis, den moderne embedsmands roller",ASTK15737U ,2
2300,F18,"Explaining Transnational Jihad: Al-Qaeda, Islamic State And Jihadism Studies",17/18," Al-Qaeda, Islamic State And Jihadism Studies"," Al-Qaeda, Islamic State and Jihadism Studies"," COURSE: Explaining Transnational Jihad: Al-Qaeda, Islamic State and Jihadism Studies",ASTK15738U ,0
2300,F18,The Resilience Of The Nordic Model,17/18,The Resilience Of The Nordic Model, The Resilience of the Nordic Model, COURSE: The Resilience of the Nordic Model,ASTK15740U ,1
2300,F18,Environmental Politics,17/18,Environmental Politics, African politics, COURSE: African politics,ASTK15449U ,11
2300,F18,The Politics Of Cyber Security,17/18,The Politics Of Cyber Security, The Politics of Cyber Security, COURSE: The Politics of Cyber Security,ASTK15742U ,1
2300,F18,Politics Of Immigration,17/18,Politics Of Immigration, Politics of Immigration, COURSE: Politics of Immigration,ASTK15744U ,1
2300,F18,"Kvalitative Metoder ¿ Kvalitet, Kvaler Og Nye Kundskaber",17/18,"Kvalitative Metoder ¿ Kvalitet, Kvaler Og Nye Kundskaber"," Kvalitative metoder – kvalitet, kvaler og nye kundskaber"," UDBUD: Kvalitative metoder – kvalitet, kvaler og nye kundskaber",ASTK15746U ,2
2300,F18,Political Data Science,17/18,Political Data Science, Political Data Science, Seminar: Political Data Science,ASTK15747U ,1
2300,F18,The Politics Of Cyber Security.,17/18,The Politics Of Cyber Security., The Politics of Cyber Security, COURSE: The Politics of Cyber Security,ASTK15742U ,2
2300,F18,Sociologi 1,17/18,Sociologi 1, Sociologi 1, Sociologi 1,ASTB17006U ,1
2300,F18,Dansk Og Komparativ Politik 2,17/18,Dansk Og Komparativ Politik 2, Dansk og Komparativ Politik 2, Dansk og Komparativ Politik 2,ASTB17007U ,1
2300,F18,Politisk Teori 2,17/18,Politisk Teori 2, Politisk Teori 2, Politisk Teori 2,ASTB17008U ,1
2300,F18,Metode 1,17/18,Metode 1, Metode 1, Metode 1,ASTB05010U ,1
2300,F18,Strategisk Styring I Den Offentlige Sektor,17/18,Strategisk Styring I Den Offentlige Sektor, Strategisk styring i den offentlige sektor, UDBUD: Strategisk styring i den offentlige sektor,ASTK15276U ,1
2300,E17,The Politics Of Crisis And Austerity.,17/18,The Politics Of Crisis And Austerity., The Politics of Crisis and Austerity, COURSE: The Politics of Crisis and Austerity,ASTK15442U ,2
2300,B5-5f17,"Nudge, Nudge. Information-Based Governance And Policy Design.",17/18,"Nudge, Nudge. Information-Based Governance And Policy Design."," Nudge, Nudge. Information-based governance and policy design"," SUMMER17: Nudge, Nudge. Information-based governance and policy design",ASTK15713U ,2
2300,F18,Holdets Time,17/18,Holdets Time, Metode 2, Metode 2,ASTB05009U ,10
2300,E17,"Approaches To International Conflicts: International Relations, Diplomacy And Conflict Studies.",17/18," International Relations, Diplomacy And Conflict Studies."," Al-Qaeda, Islamic State and Jihadism Studies"," COURSE: Explaining Transnational Jihad: Al-Qaeda, Islamic State and Jihadism Studies",ASTK15738U ,34
2300,E17,Chinese Foreign Policy,17/18,Chinese Foreign Policy, Chinese Foreign Policy, COURSE: Chinese Foreign Policy,ASTK15478U ,1
2300,E17,The Politics Of Global Finance,17/18,The Politics Of Global Finance, The Politics of Global Finance, COURSE: The Politics of Global Finance,ASTK15465U ,1
2300,E17,Qualitative Interviewing.,17/18,Qualitative Interviewing., Qualitative Interviewing, COURSE: Qualitative Interviewing,ASTK15461U ,2
2300,E17,"Greenland At The Crossroads: Climate Change, Asian Interests In The Arcitc And Developments In Greenland.",17/18," Climate Change, Asian Interests In The Arcitc And Developments In Greenland."," Climate change, Asian interests in the Arctic and developments in Greenland"," COURSE: Greenland at the Crossroads: Climate change, Asian interests in the Arctic and developments in Greenland",ASTK15459U ,3
2300,E17,African Politics,17/18,African Politics, African politics, COURSE: African politics,ASTK15449U ,1
2300,E17,Theorising European Integration.,17/18,Theorising European Integration., Theorising European Integration, COURSE: Theorising European Integration,ASTK15441U ,2
2300,E17,Politisk Adfærd.,17/18,Politisk Adfærd., Politisk adfærd, UDBUD: Politisk adfærd,ASTK15439U ,2
2300,E17,Organisation: Organisationsteori Og Offentlige Organisationer,17/18, Organisationsteori Og Offentlige Organisationer, Organisationsteori og offentlige organisationer, UDBUD: Organisation: Organisationsteori og offentlige organisationer,ASTK15333U ,0
2300,E17,Jean Monnet: The Politics Of The European Union.,17/18, The Politics Of The European Union., The Politics of Cyber Security, COURSE: The Politics of Cyber Security,ASTK15742U ,14
2300,E17,Tal Der Tæller - Indikatorer Og Statistik Som Politiske Fænomener,17/18,Tal Der Tæller - Indikatorer Og Statistik Som Politiske Fænomener, Tal der tæller – indikatorer og statistik som politiske fænomener, UDBUD: Tal der tæller – indikatorer og statistik som politiske fænomener,ASTK15422U ,2
2300,E17,Social Media And The Politics Of The Digital Age.,17/18,Social Media And The Politics Of The Digital Age., Social Media and the Politics of the Digital Age, COURSE: Social Media and the Politics of the Digital Age,ASTK15421U ,2
2300,E17,Ministerial Careers,17/18,Ministerial Careers, Ministerial careers, COURSE: Ministerial careers,ASTK15418U ,1
2300,E17,Parties In Government,17/18,Parties In Government, Parties in Government, COURSE: Parties in Government,ASTK15417U ,1
2300,E17,Diplomati I Forandring,17/18,Diplomati I Forandring, Diplomati i forandring, KURSUS: Diplomati i forandring,ASTK15413U ,1
2300,E17,Styring Og Ledelse,17/18,Styring Og Ledelse, Styring og ledelse, SEMINAR: Styring og ledelse,ASTK15682U ,1
2300,E17,Videregående Kvantitative Metoder I Studiet Af Politisk Adfærd.,17/18,Videregående Kvantitative Metoder I Studiet Af Politisk Adfærd., Videregående kvantitative metoder i studiet af politisk adfærd, SEMINAR: Videregående kvantitative metoder i studiet af politisk adfærd,ASTK15679U ,2
2300,E17,Det Europæiske Udenrigspolitiske Samarbejde Og Eu Som International Aktør,17/18,Det Europæiske Udenrigspolitiske Samarbejde Og Eu Som International Aktør, Det europæiske udenrigspolitiske samarbejde og EU som international aktør, SEMINAR: Det europæiske udenrigspolitiske samarbejde og EU som international aktør,ASTK15674U ,1
2300,E17,Den Offentlige Sektors Psykologi,17/18,Den Offentlige Sektors Psykologi, Den offentlige sektors psykologi, SEMINAR: Den offentlige sektors psykologi,ASTK15667U ,1
2300,B5-5f17,Den Syriske Konflikt: Nye Sikkerhedsfænomener Og Analytiske Tilgange,17/18, Nye Sikkerhedsfænomener Og Analytiske Tilgange, Politisk rådgivning og kommunikation, SEMINAR: Politisk rådgivning og kommunikation,ASTK15500U ,31
2300,B5-5f17,"Eu`S Politiske Økonomi - På Baggrund Af Ttip, Eurokrise Og Brexit",17/18,"Eu`S Politiske Økonomi - På Baggrund Af Ttip, Eurokrise Og Brexit"," EU’s politiske økonomi – på baggrund af bl.a. TTIP, eurokrise og Brexit"," SOMMER17: EU’s politiske økonomi – på baggrund af bl.a. TTIP, eurokrise og Brexit",ASTK15696U ,9
2300,B5-5f17,Dansk Forsvarspolitik Og Strategiske Studier,17/18,Dansk Forsvarspolitik Og Strategiske Studier, Dansk forsvarspolitik og strategiske studier, SOMMER18: Dansk forsvarspolitik og strategiske studier,ASTK15695U ,1
